Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2020,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,50,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,66,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2020,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,80.5,80.5,,,78.5,82.3,2991,1032732,Disability Status,No Disability,,,DISEST,SEXIND,09,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2020,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,13.2,13.2,,,8.4,20.2,36,27845,Disability Type,Cognitive Disability,,,DISEST,RACEIND,40,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2020,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,1.7,1.7,,,1.2,2.3,165,35585,Disability Type,Self-care Disability,,,DISEST,RACEIND,09,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.6,6.6,,,5.0,8.7,124,68005,Disability Type,Self-care Disability,,,DISEST,RACEIND,80,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,
2020,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,9.0,9.0,,,7.0,11.5,153,128984,Disability Type,Independent Living Disability,,,DISEST,SEXIND,72,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2020,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,06,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,9.0,9.0,,,5.2,15.2,26,10852,Disability Type,Hearing Disability,,,DISEST,RACEIND,16,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2020,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,13,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2020,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,6.5,6.5,,,5.5,7.7,242,198247,Disability Type,Vision Disability,,,DISEST,RACEIND,21,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,10,RACE06,AGEADJPREV,DISTYPE,HEARDIS,,
2020,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,22.2,22.2,,,20.3,24.3,1084,833995,Disability Status,Any Disability,,,DISEST,SEXIND,13,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,32.3,32.3,,,28.6,36.2,315,99818,Disability Status,Any Disability,,,DISEST,RACEIND,89,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2020,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,6.2,6.2,,,4.7,8.0,83,149013,Disability Type,Vision Disability,,,DISEST,AGEIND,42,AGE03,PREV,DISTYPE,VISDIS,,
2020,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,85,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,70.7,70.7,,,67.9,73.4,1250,830524,Disability Status,No Disability,,,DISEST,RACEIND,89,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2020,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,5.0,5.0,,,3.3,7.4,110,278152,Disability Type,Self-care Disability,,,DISEST,RACEIND,83,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,53,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2020,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,37,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.3,6.3,,,4.8,8.2,89,14756,Disability Type,Independent Living Disability,,,DISEST,AGEIND,10,AGE02,PREV,DISTYPE,INDDIS,,
2020,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.7,3.7,,,3.0,4.6,242,78357,Disability Type,Independent Living Disability,,,DISEST,SEXIND,24,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,9.7,9.7,,,8.0,11.7,285,36665,Disability Type,Independent Living Disability,,,DISEST,AGEIND,35,AGE03,PREV,DISTYPE,INDDIS,,
2020,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,46,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,9.8,9.8,,,8.9,10.7,929,321214,Disability Type,Mobility Disability,,,DISEST,SEXIND,53,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2020,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.5,6.5,,,5.2,7.9,114,79257,Disability Type,Hearing Disability,,,DISEST,AGEIND,01,AGE02,PREV,DISTYPE,HEARDIS,,
2020,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,27.2,27.2,,,24.9,29.7,759,1455275,Disability Status,Any Disability,,,DISEST,SEXIND,42,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2020,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,56,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,08,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2020,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,65.0,65.0,,,63.5,66.4,5056,4218700,Disability Status,No Disability,,,DISEST,RACEIND,81,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.1,4.1,,,2.7,6.4,67,1793,Disability Type,Hearing Disability,,,DISEST,SEXIND,66,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,30.0,30.0,,,26.8,33.4,549,382983,Disability Status,Any Disability,,,DISEST,RACEIND,32,RACE01,AGEADJPREV,DISSTAT,DISABL,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,32,RACE06,AGEADJPREV,DISTYPE,MOBDIS,,
2020,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,19,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,AGEIND,66,AGE03,PREV,DISTYPE,SELFDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,28.0,28.0,,,24.1,32.2,307,12742,Disability Status,Any Disability,,,DISEST,SEXIND,66,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2020,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,6.8,6.8,,,5.1,8.9,67,5884,Disability Type,Cognitive Disability,,,DISEST,AGEIND,11,AGE03,PREV,DISTYPE,COGDIS,,
2020,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,21,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2020,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,24.4,24.4,,,22.8,26.0,1866,1075324,Disability Status,Any Disability,,,DISEST,SEXIND,39,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,20.1,20.1,,,18.4,21.9,876,249797,Disability Type,Mobility Disability,,,DISEST,AGEIND,53,AGE03,PREV,DISTYPE,MOBDIS,,
2020,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,3.2,3.2,,,2.6,4.0,240,140654,Disability Type,Self-care Disability,,,DISEST,SEXIND,13,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2020,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,24.4,24.4,,,22.2,26.8,566,432121,Disability Type,Mobility Disability,,,DISEST,AGEIND,26,AGE03,PREV,DISTYPE,MOBDIS,,
2020,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,12.4,12.4,,,11.4,13.5,2255,1784443,Disability Type,Cognitive Disability,,,DISEST,RACEIND,85,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2020,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,5.2,5.2,,,4.2,6.5,126,13200,Disability Type,Vision Disability,,,DISEST,AGEIND,33,AGE03,PREV,DISTYPE,VISDIS,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.0,7.0,,,6.3,7.8,579,214413,Disability Type,Hearing Disability,,,DISEST,SEXIND,53,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2020,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,47,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2020,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,88.3,88.3,,,82.7,92.2,205,379776,Disability Status,No Disability,,,DISEST,RACEIND,51,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2020,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,12.0,12.0,,,10.7,13.4,561,115238,Disability Type,Hearing Disability,,,DISEST,AGEIND,24,AGE03,PREV,DISTYPE,HEARDIS,,
2020,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,16.3,16.3,,,14.4,18.4,392,301042,Disability Type,Cognitive Disability,,,DISEST,RACEIND,22,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2020,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,34.9,34.9,,,32.2,37.8,868,92494,Disability Status,Any Disability,,,DISEST,AGEIND,15,AGE03,PREV,DISSTAT,DISABL,,
2020,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,50.0,50.0,,,34.1,66.0,32,25671,Disability Status,No Disability,,,DISEST,RACEIND,01,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,38,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,34,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2020,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,28,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,66,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2020,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,68.9,68.9,,,66.8,71.0,2296,1630162,Disability Status,No Disability,,,DISEST,RACEIND,01,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2020,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,16.6,16.6,,,12.6,21.6,92,51021,Disability Type,Mobility Disability,,,DISEST,RACEIND,36,RACE04,AGEADJPREV,DISTYPE,MOBDIS,,
2020,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.2,3.2,,,2.8,3.6,728,147985,Disability Type,Vision Disability,,,DISEST,SEXIND,87,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2020,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,12.2,12.2,,,10.6,14.1,266,261036,Disability Type,Mobility Disability,,,DISEST,SEXIND,45,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2020,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,01,RACE03,AGEADJPREV,DISTYPE,COGDIS,,
2020,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,25,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2020,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,6.8,6.8,,,5.6,8.3,144,98341,Disability Type,Vision Disability,,,DISEST,SEXIND,40,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.9,2.9,,,1.8,4.5,22,8141,Disability Type,Vision Disability,,,DISEST,AGEIND,38,AGE01,PREV,DISTYPE,VISDIS,,
2020,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,15.6,15.6,,,12.6,19.1,137,259298,Disability Status,Any Disability,,,DISEST,RACEIND,81,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2020,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,22,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,
2020,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,22.6,22.6,,,20.9,24.4,737,140141,Disability Status,Any Disability,,,DISEST,AGEIND,49,AGE02,PREV,DISSTAT,DISABL,,
